METADATA:
Database:,FAA_HOURLY
Id:,KUNV
Name:,UNIVERSITY PARK
County:,CENTRE
State:,PA
Lat:,40.850
Lon:,-77.850
Elev (ft):,1240.0
Start_date:,1983-09-28
End_date:,2019-02-07


Start Date:, 2018-01-01
End Date:, 2018-12-31
Variables Requested:, datetime,num_obs,temp_avg,temp_max,temp_min,dptemp_avg,precip1hr,wgust_max,rh_avg,wspd_avg,altimeter_avg,wdir_avg,wspd_max
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-01 00:00:00,1,8.60,8.60,8.60,-0.40,,,66.00,9.20,1026.4,320.00,9.20,
2018-01-01 01:00:00,1,8.60,8.60,8.60,-0.40,,,66.00,9.20,1026.4,320.00,9.20,
2018-01-01 02:00:00,1,8.60,8.60,8.60,-0.40,,,66.00,4.60,1026.8,320.00,4.60,
2018-01-01 03:00:00,3,7.27,7.30,7.20,-0.20,,,70.67,5.03,1027.0,316.67,5.80,
2018-01-01 04:00:00,3,7.03,7.50,6.60,-1.07,,,69.00,5.40,1027.1,310.00,5.80,
2018-01-01 05:00:00,3,6.67,6.80,6.40,-1.50,,,68.67,7.70,1027.1,306.67,8.10,
2018-01-01 06:00:00,3,5.90,6.10,5.50,-1.97,,,69.67,4.60,1027.1,306.67,4.60,
2018-01-01 07:00:00,3,5.83,5.90,5.70,-2.07,,,69.00,4.63,1027.4,296.67,5.80,
2018-01-01 08:00:00,3,5.60,5.70,5.40,-2.13,,,69.67,2.70,1027.5,216.67,4.60,
2018-01-01 09:00:00,3,5.37,5.50,5.20,-2.07,,,70.67,1.17,1027.8,103.33,3.50,
2018-01-01 10:00:00,3,3.67,5.00,1.40,-2.87,,,73.33,0.00,1027.8,0.00,0.00,
2018-01-01 11:00:00,1,1.40,1.40,1.40,-2.20,,,84.00,0.00,1028.1,0.00,0.00,
2018-01-01 12:00:00,1,1.40,1.40,1.40,-2.20,,,84.00,0.00,1028.4,0.00,0.00,
2018-01-01 13:00:00,1,1.40,1.40,1.40,-2.20,,,84.00,0.00,1028.4,0.00,0.00,
2018-01-01 14:00:00,1,1.40,1.40,1.40,-2.20,,,84.00,0.00,1028.4,0.00,0.00,
2018-01-01 15:00:00,1,12.20,12.20,12.20,3.20,,,67.00,8.10,1028.8,240.00,8.10,
2018-01-01 16:00:00,1,12.20,12.20,12.20,3.20,,,67.00,10.40,1027.8,240.00,10.40,
2018-01-01 17:00:00,1,14.00,14.00,14.00,1.40,,,57.00,11.50,1026.8,260.00,11.50,
2018-01-01 18:00:00,2,14.00,14.00,14.00,1.40,,,57.00,14.40,1026.6,260.00,17.30,
2018-01-01 19:00:00,1,14.00,14.00,14.00,1.40,,,57.00,17.30,1026.1,260.00,17.30,
2018-01-01 20:00:00,1,14.00,14.00,14.00,1.40,,23.00,57.00,11.50,1026.4,280.00,11.50,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-01 21:00:00,1,12.20,12.20,12.20,3.20,,17.30,67.00,11.50,1026.8,280.00,11.50,
2018-01-01 22:00:00,1,10.40,10.40,10.40,1.40,,20.70,66.00,11.50,1027.4,280.00,11.50,
2018-01-01 23:00:00,1,10.40,10.40,10.40,-0.40,,25.30,61.00,17.30,1028.1,280.00,17.30,
2018-01-02 00:00:00,1,8.60,8.60,8.60,-2.20,,23.00,61.00,11.50,1028.8,280.00,11.50,
2018-01-02 01:00:00,1,6.80,6.80,6.80,-2.20,,23.00,66.00,13.80,1028.8,280.00,13.80,
2018-01-02 02:00:00,1,6.80,6.80,6.80,-2.20,,20.70,66.00,13.80,1029.1,280.00,13.80,
2018-01-02 03:00:00,3,6.33,6.40,6.30,-2.20,,21.90,67.00,11.90,1029.1,270.00,12.70,
2018-01-02 04:00:00,3,6.33,6.40,6.30,-2.07,,20.70,67.33,13.03,1029.4,266.67,13.80,
2018-01-02 05:00:00,3,6.67,6.80,6.40,-1.57,,18.40,68.33,12.30,1028.8,270.00,12.70,
2018-01-02 06:00:00,3,6.73,7.00,6.60,-1.23,,17.30,69.00,9.60,1028.7,256.67,10.40,
2018-01-02 07:00:00,3,7.90,8.20,7.30,0.03,,17.30,69.33,8.43,1029.2,246.67,11.50,
2018-01-02 08:00:00,3,8.60,8.60,8.60,0.77,,19.60,69.67,10.00,1029.5,240.00,11.50,
2018-01-02 09:00:00,3,8.87,9.00,8.60,1.07,,18.40,70.33,9.63,1029.2,240.00,10.40,
2018-01-02 10:00:00,3,9.00,9.30,8.60,1.47,,17.30,71.00,12.70,1029.1,240.00,12.70,
2018-01-02 11:00:00,1,8.60,8.60,8.60,1.40,,,72.00,10.40,1029.8,240.00,10.40,
2018-01-02 12:00:00,1,8.60,8.60,8.60,1.40,,,72.00,11.50,1029.8,240.00,11.50,
2018-01-02 13:00:00,1,8.60,8.60,8.60,1.40,,,72.00,17.30,1030.5,240.00,17.30,
2018-01-02 14:00:00,1,10.40,10.40,10.40,1.40,,23.00,66.00,11.50,1030.8,240.00,11.50,
2018-01-02 15:00:00,1,10.40,10.40,10.40,1.40,,,66.00,17.30,1030.5,260.00,17.30,
2018-01-02 16:00:00,1,12.20,12.20,12.20,3.20,,,67.00,17.30,1029.5,260.00,17.30,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-02 17:00:00,1,15.80,15.80,15.80,3.20,,,57.00,17.30,1028.1,260.00,17.30,
2018-01-02 18:00:00,1,15.80,15.80,15.80,1.40,,23.00,52.00,13.80,1027.1,260.00,13.80,
2018-01-02 19:00:00,1,15.80,15.80,15.80,1.40,,,52.00,12.70,1026.8,280.00,12.70,
2018-01-02 20:00:00,1,15.80,15.80,15.80,3.20,,,57.00,12.70,1026.8,250.00,12.70,
2018-01-02 21:00:00,1,14.00,14.00,14.00,1.40,,,57.00,12.70,1026.1,230.00,12.70,
2018-01-02 22:00:00,1,12.20,12.20,12.20,-0.40,,,56.00,9.20,1026.1,220.00,9.20,
2018-01-02 23:00:00,1,10.40,10.40,10.40,-0.40,,,61.00,11.50,1026.1,240.00,11.50,
2018-01-03 00:00:00,1,10.40,10.40,10.40,-2.20,,,56.00,6.90,1026.4,220.00,6.90,
2018-01-03 01:00:00,1,8.60,8.60,8.60,-2.20,,,61.00,6.90,1025.7,210.00,6.90,
2018-01-03 02:00:00,1,6.80,6.80,6.80,-2.20,,,66.00,6.90,1025.4,230.00,6.90,
2018-01-03 03:00:00,3,7.10,7.90,6.40,-2.63,,,63.67,4.63,1025.2,213.33,6.90,
2018-01-03 04:00:00,3,8.67,9.50,7.20,-2.90,,,58.67,7.67,1025.1,233.33,9.20,
2018-01-03 05:00:00,3,7.63,7.70,7.50,-3.03,,,60.67,7.67,1024.8,216.67,9.20,
2018-01-03 06:00:00,3,7.13,7.50,6.60,-3.00,,,62.33,7.30,1024.5,216.67,9.20,
2018-01-03 07:00:00,3,7.23,7.50,7.00,-2.80,,,63.00,5.40,1024.7,196.67,5.80,
2018-01-03 08:00:00,3,6.87,7.70,6.10,-2.60,,,64.33,5.80,1024.4,206.67,10.40,
2018-01-03 09:00:00,3,6.20,7.20,5.70,-2.90,,,65.33,4.23,1023.9,150.00,8.10,
2018-01-03 10:00:00,3,4.47,5.00,3.90,-3.70,,,68.33,4.23,1023.1,226.67,4.60,
2018-01-03 11:00:00,1,6.80,6.80,6.80,-4.00,,,60.00,4.60,1023.4,260.00,4.60,
2018-01-03 12:00:00,1,1.40,1.40,1.40,-4.00,,,77.00,0.00,1023.0,0.00,0.00,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-03 13:00:00,1,6.80,6.80,6.80,-2.20,,,66.00,0.00,1023.0,0.00,0.00,
2018-01-03 14:00:00,1,10.40,10.40,10.40,-2.20,,,56.00,0.00,1023.0,0.00,0.00,
2018-01-03 15:00:00,1,15.80,15.80,15.80,-0.40,,,48.00,0.00,1022.0,0.00,0.00,
2018-01-03 16:00:00,1,17.60,17.60,17.60,-2.20,,,41.00,0.00,1021.0,0.00,0.00,
2018-01-03 17:00:00,1,23.00,23.00,23.00,-4.00,,,30.00,4.60,1018.6,180.00,4.60,
2018-01-03 18:00:00,1,24.80,24.80,24.80,-4.00,,,28.00,6.90,1017.6,220.00,6.90,
2018-01-03 19:00:00,1,24.80,24.80,24.80,-2.20,,,30.00,4.60,1016.6,200.00,4.60,
2018-01-03 20:00:00,1,24.80,24.80,24.80,-2.20,,,30.00,6.90,1016.3,190.00,6.90,
2018-01-03 21:00:00,1,23.00,23.00,23.00,-2.20,,,32.00,6.90,1016.9,180.00,6.90,
2018-01-03 22:00:00,1,21.20,21.20,21.20,-0.40,,,38.00,3.50,1016.3,180.00,3.50,
2018-01-03 23:00:00,1,19.40,19.40,19.40,-0.40,,,41.00,0.00,1015.6,0.00,0.00,
2018-01-04 00:00:00,1,19.40,19.40,19.40,1.40,,,45.00,0.00,1015.9,0.00,0.00,
2018-01-04 01:00:00,1,17.60,17.60,17.60,1.40,,,48.00,0.00,1015.2,0.00,0.00,
2018-01-04 06:00:00,2,16.15,16.50,15.80,6.90,,,66.50,0.00,1012.2,0.00,0.00,
2018-01-04 07:00:00,3,15.67,15.80,15.60,7.47,,,69.33,0.00,1012.0,0.00,0.00,
2018-01-04 08:00:00,1,16.50,16.50,16.50,6.80,,,65.00,0.00,1010.8,0.00,0.00,
2018-01-04 10:00:00,1,17.60,17.60,17.60,3.20,,,53.00,6.90,1009.1,340.00,6.90,
2018-01-04 14:00:00,2,17.60,17.60,17.60,8.60,,20.70,67.00,11.50,1007.5,335.00,11.50,
2018-01-04 15:00:00,1,17.60,17.60,17.60,8.60,,24.20,67.00,11.50,1007.1,300.00,11.50,
2018-01-04 16:00:00,1,19.40,19.40,19.40,6.80,,33.40,57.00,19.60,1005.8,330.00,19.60,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-04 17:00:00,1,19.40,19.40,19.40,3.20,,29.90,49.00,11.50,1004.4,300.00,11.50,
2018-01-04 18:00:00,1,19.40,19.40,19.40,3.20,,32.20,49.00,20.70,1004.1,280.00,20.70,
2018-01-04 19:00:00,1,17.60,17.60,17.60,1.40,,31.10,48.00,15.00,1004.4,330.00,15.00,
2018-01-04 20:00:00,1,17.60,17.60,17.60,1.40,,36.80,48.00,16.10,1005.1,330.00,16.10,
2018-01-04 21:00:00,1,14.00,14.00,14.00,-2.20,,34.50,48.00,17.30,1005.8,330.00,17.30,
2018-01-04 22:00:00,1,12.20,12.20,12.20,-2.20,,34.50,52.00,16.10,1006.4,320.00,16.10,
2018-01-04 23:00:00,1,12.20,12.20,12.20,-2.20,,26.50,52.00,15.00,1007.1,330.00,15.00,
2018-01-05 00:00:00,1,,,,,,34.50,,19.60,,310.00,19.60,
2018-01-05 01:00:00,2,10.40,10.40,10.40,0.50,,23.00,64.00,7.50,1008.3,280.00,10.40,
2018-01-05 02:00:00,1,10.40,10.40,10.40,-0.40,,28.80,61.00,17.30,1008.5,300.00,17.30,
2018-01-05 03:00:00,3,8.97,9.30,8.60,-4.00,,33.40,54.67,17.63,1008.9,300.00,20.70,
2018-01-05 04:00:00,3,7.47,7.70,7.20,-6.70,,34.50,51.33,17.27,1009.5,293.33,25.30,
2018-01-05 05:00:00,3,6.63,6.80,6.30,-7.03,,34.50,52.33,19.57,1009.4,296.67,23.00,
2018-01-05 06:00:00,3,5.70,5.90,5.50,-7.47,,28.80,53.67,13.83,1009.7,296.67,17.30,
2018-01-05 07:00:00,3,5.13,5.40,4.80,-7.37,,26.50,55.33,14.20,1010.4,293.33,17.30,
2018-01-05 08:00:00,3,4.80,5.00,4.60,-6.97,,26.50,57.00,14.20,1010.6,296.67,17.30,
2018-01-05 09:00:00,3,5.00,5.00,5.00,-7.30,,33.40,56.00,22.27,1010.8,283.33,26.50,
2018-01-05 10:00:00,3,4.87,5.00,4.60,-6.23,,29.90,59.33,17.30,1011.1,280.00,17.30,
2018-01-05 11:00:00,1,5.00,5.00,5.00,-4.00,,29.90,66.00,17.30,1011.9,230.00,17.30,
2018-01-05 12:00:00,1,5.00,5.00,5.00,-5.80,,26.50,60.00,12.70,1012.2,250.00,12.70,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-05 13:00:00,1,5.00,5.00,5.00,-4.00,,27.60,66.00,16.10,1013.2,250.00,16.10,
2018-01-05 14:00:00,2,5.00,5.00,5.00,-4.00,,28.80,66.00,17.30,1014.0,265.00,17.30,
2018-01-05 15:00:00,1,6.80,6.80,6.80,-4.00,,32.20,60.00,16.10,1014.6,290.00,16.10,
2018-01-05 16:00:00,1,6.80,6.80,6.80,-2.20,,34.50,66.00,23.00,1014.6,290.00,23.00,
2018-01-05 17:00:00,1,8.60,8.60,8.60,-2.20,,31.10,61.00,19.60,1014.6,290.00,19.60,
2018-01-05 18:00:00,1,8.60,8.60,8.60,-2.20,,28.80,61.00,17.30,1014.6,280.00,17.30,
2018-01-05 19:00:00,1,8.60,8.60,8.60,-4.00,,28.80,56.00,17.30,1015.2,270.00,17.30,
2018-01-05 20:00:00,1,8.60,8.60,8.60,-5.80,,36.80,51.00,20.70,1015.9,280.00,20.70,
2018-01-05 21:00:00,1,8.60,8.60,8.60,-4.00,,34.50,56.00,17.30,1016.9,280.00,17.30,
2018-01-05 22:00:00,1,6.80,6.80,6.80,-5.80,,29.90,55.00,17.30,1017.9,260.00,17.30,
2018-01-05 23:00:00,1,5.00,5.00,5.00,-5.80,,23.00,60.00,17.30,1019.0,260.00,17.30,
2018-01-06 00:00:00,1,,,,,,23.00,,16.10,,260.00,16.10,
2018-01-06 01:00:00,1,3.20,3.20,3.20,-7.60,,23.00,60.00,17.30,1020.0,260.00,17.30,
2018-01-06 02:00:00,1,3.20,3.20,3.20,-7.60,,23.00,60.00,17.30,1020.7,260.00,17.30,
2018-01-06 03:00:00,3,3.00,3.00,3.00,-7.43,,31.10,60.67,18.43,1020.4,283.33,21.90,
2018-01-06 04:00:00,3,2.70,2.80,2.50,-6.77,,29.90,64.00,20.33,1020.4,273.33,23.00,
2018-01-06 05:00:00,3,2.30,2.30,2.30,-6.57,,25.30,65.33,16.50,1021.1,266.67,18.40,
2018-01-06 06:00:00,3,1.50,1.90,1.20,-7.67,,23.00,64.33,15.37,1021.3,260.00,17.30,
2018-01-06 07:00:00,3,0.97,1.00,0.90,-8.60,,29.90,63.00,18.80,1021.8,263.33,19.60,
2018-01-06 08:00:00,3,0.87,1.00,0.70,-8.87,,29.90,62.67,19.57,1022.0,283.33,20.70,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-06 09:00:00,3,0.97,1.00,0.90,-8.37,,32.20,63.67,17.67,1021.9,266.67,19.60,
2018-01-06 10:00:00,3,0.33,0.90,-0.40,-7.93,,27.60,67.33,15.73,1022.6,270.00,17.30,
2018-01-06 11:00:00,1,1.40,1.40,1.40,-7.60,,27.60,65.00,13.80,1023.7,260.00,13.80,
2018-01-06 12:00:00,1,1.40,1.40,1.40,-7.60,,26.50,65.00,15.00,1024.0,280.00,15.00,
2018-01-06 13:00:00,1,1.40,1.40,1.40,-7.60,,24.20,65.00,12.70,1024.7,260.00,12.70,
2018-01-06 14:00:00,1,5.00,5.00,5.00,-5.80,,25.30,60.00,13.80,1025.1,270.00,13.80,
2018-01-06 15:00:00,1,5.00,5.00,5.00,-5.80,,31.10,60.00,18.40,1026.1,310.00,18.40,
2018-01-06 16:00:00,1,6.80,6.80,6.80,-7.60,,29.90,51.00,18.40,1025.4,330.00,18.40,
2018-01-06 17:00:00,1,6.80,6.80,6.80,-5.80,,23.00,55.00,11.50,1026.1,290.00,11.50,
2018-01-06 18:00:00,1,8.60,8.60,8.60,-2.20,,,61.00,16.10,1026.1,300.00,16.10,
2018-01-06 19:00:00,1,10.40,10.40,10.40,-5.80,,28.80,47.00,16.10,1026.4,280.00,16.10,
2018-01-06 20:00:00,1,8.60,8.60,8.60,-5.80,,26.50,51.00,16.10,1027.4,280.00,16.10,
2018-01-06 21:00:00,1,6.80,6.80,6.80,-5.80,,26.50,55.00,13.80,1028.4,270.00,13.80,
2018-01-06 22:00:00,1,6.80,6.80,6.80,-7.60,,,51.00,17.30,1029.1,290.00,17.30,
2018-01-06 23:00:00,1,5.00,5.00,5.00,-5.80,,26.50,60.00,12.70,1029.8,280.00,12.70,
2018-01-07 00:00:00,1,5.00,5.00,5.00,-7.60,,23.00,55.00,11.50,1030.5,300.00,11.50,
2018-01-07 01:00:00,1,3.20,3.20,3.20,-7.60,,,60.00,11.50,1030.8,280.00,11.50,
2018-01-07 02:00:00,1,3.20,3.20,3.20,-7.60,,,60.00,11.50,1031.2,290.00,11.50,
2018-01-07 03:00:00,3,3.57,3.70,3.40,-6.90,,17.30,60.67,8.10,1031.4,303.33,10.40,
2018-01-07 04:00:00,3,3.13,3.40,3.00,-6.63,,,63.00,6.53,1031.7,306.67,6.90,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-07 05:00:00,3,2.13,2.50,1.60,-6.83,,,65.67,8.83,1031.6,283.33,10.40,
2018-01-07 06:00:00,3,1.30,1.80,0.90,-6.63,,,68.67,7.30,1031.9,266.67,9.20,
2018-01-07 07:00:00,3,-0.67,0.30,-1.70,-7.00,,,73.33,2.70,1032.3,156.67,4.60,
2018-01-07 08:00:00,3,-1.07,-0.60,-1.50,-7.23,,,74.33,4.63,1032.4,220.00,5.80,
2018-01-07 09:00:00,3,-1.17,-0.40,-2.20,-7.20,,,75.00,3.47,1032.3,163.33,5.80,
2018-01-07 10:00:00,3,-0.87,-0.40,-1.30,-6.53,,,76.33,5.77,1032.3,230.00,6.90,
2018-01-07 11:00:00,1,-2.20,-2.20,-2.20,-7.60,,,77.00,4.60,1033.2,220.00,4.60,
2018-01-07 12:00:00,1,-2.20,-2.20,-2.20,-7.60,,,77.00,8.10,1033.5,260.00,8.10,
2018-01-07 13:00:00,1,1.40,1.40,1.40,-4.00,,,77.00,3.50,1033.2,220.00,3.50,
2018-01-07 14:00:00,1,5.00,5.00,5.00,-4.00,,,66.00,8.10,1033.5,230.00,8.10,
2018-01-07 15:00:00,1,8.60,8.60,8.60,-4.00,,,56.00,5.80,1032.5,180.00,5.80,
2018-01-07 16:00:00,1,12.20,12.20,12.20,-4.00,,,47.00,11.50,1031.2,210.00,11.50,
2018-01-07 17:00:00,1,14.00,14.00,14.00,-4.00,,,44.00,11.50,1030.1,210.00,11.50,
2018-01-07 18:00:00,1,14.00,14.00,14.00,-4.00,,,44.00,11.50,1029.1,200.00,11.50,
2018-01-07 19:00:00,1,15.80,15.80,15.80,-4.00,,,40.00,8.10,1027.8,210.00,8.10,
2018-01-07 20:00:00,1,17.60,17.60,17.60,-4.00,,,37.00,6.90,1027.4,220.00,6.90,
2018-01-07 21:00:00,1,17.60,17.60,17.60,-2.20,,,41.00,6.90,1026.8,240.00,6.90,
2018-01-07 22:00:00,1,15.80,15.80,15.80,-2.20,,,44.00,8.10,1026.1,240.00,8.10,
2018-01-07 23:00:00,1,17.60,17.60,17.60,-2.20,,,41.00,6.90,1025.7,230.00,6.90,
2018-01-08 00:00:00,1,17.60,17.60,17.60,-0.40,,,44.00,8.10,1025.4,230.00,8.10,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-08 01:00:00,1,19.40,19.40,19.40,-0.40,,,41.00,5.80,1024.7,210.00,5.80,
2018-01-08 02:00:00,1,19.40,19.40,19.40,1.40,,,45.00,5.80,1024.4,210.00,5.80,
2018-01-08 03:00:00,3,19.83,19.90,19.80,1.57,,,44.33,6.53,1023.9,226.67,6.90,
2018-01-08 04:00:00,3,19.13,19.20,19.00,1.70,,,45.67,4.63,1023.5,226.67,5.80,
2018-01-08 05:00:00,3,17.97,18.90,17.40,2.77,,,51.00,4.63,1022.5,250.00,5.80,
2018-01-08 06:00:00,3,17.93,18.00,17.80,3.50,,,52.67,5.77,1021.8,246.67,6.90,
2018-01-08 07:00:00,3,19.27,19.90,18.70,4.83,,,52.67,5.00,1021.3,246.67,6.90,
2018-01-08 08:00:00,3,20.17,20.30,20.10,4.57,,,50.33,5.00,1020.5,246.67,5.80,
2018-01-08 09:00:00,3,20.30,20.30,20.30,5.53,,,52.00,1.17,1019.9,86.67,3.50,
2018-01-08 10:00:00,3,20.83,21.20,20.50,5.43,,,50.67,1.53,1019.3,86.67,4.60,
2018-01-08 11:00:00,1,21.20,21.20,21.20,6.80,,,53.00,5.80,1019.0,250.00,5.80,
2018-01-08 12:00:00,1,23.00,23.00,23.00,6.80,,,49.00,0.00,1018.6,0.00,0.00,
2018-01-08 13:00:00,1,23.00,23.00,23.00,6.80,,,49.00,5.80,1018.3,250.00,5.80,
2018-01-08 14:00:00,1,24.80,24.80,24.80,8.60,,,50.00,6.90,1017.6,260.00,6.90,
2018-01-08 15:00:00,1,28.40,28.40,28.40,14.00,,,54.00,6.90,1016.6,260.00,6.90,
2018-01-08 16:00:00,1,,,,,,,,6.90,,260.00,6.90,
2018-01-08 17:00:00,1,30.20,30.20,30.20,26.60,,,86.00,8.10,1014.6,220.00,8.10,
2018-01-08 18:00:00,1,33.80,33.80,33.80,30.20,,,87.00,8.10,1014.6,240.00,8.10,
2018-01-08 19:00:00,1,37.40,37.40,37.40,30.20,,,75.00,15.00,1014.2,240.00,15.00,
2018-01-08 20:00:00,1,37.40,37.40,37.40,30.20,,20.70,75.00,12.70,1014.6,240.00,12.70,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-08 21:00:00,1,35.60,35.60,35.60,30.20,,17.30,81.00,9.20,1014.9,240.00,9.20,
2018-01-08 22:00:00,1,35.60,35.60,35.60,30.20,,,81.00,15.00,1015.2,240.00,15.00,
2018-01-08 23:00:00,1,35.60,35.60,35.60,32.00,,,,10.40,1015.9,240.00,10.40,
2018-01-09 00:00:00,1,33.80,33.80,33.80,32.00,,,,12.70,1015.6,250.00,12.70,
2018-01-09 01:00:00,1,33.80,33.80,33.80,30.20,,,87.00,12.70,1016.3,250.00,12.70,
2018-01-09 02:00:00,1,33.80,33.80,33.80,32.00,,,,11.50,1016.3,230.00,11.50,
2018-01-09 03:00:00,3,34.30,34.70,34.00,30.97,,,87.67,10.77,1016.3,230.00,12.70,
2018-01-09 04:00:00,3,35.00,35.20,34.70,29.53,,19.60,80.00,13.80,1016.5,253.33,13.80,
2018-01-09 05:00:00,3,35.53,35.60,35.40,29.10,,27.60,77.33,14.97,1016.6,263.33,16.10,
2018-01-09 06:00:00,3,35.60,35.60,35.60,28.53,,28.80,75.33,17.67,1016.9,266.67,18.40,
2018-01-09 07:00:00,3,35.60,35.60,35.60,27.63,,31.10,72.33,13.83,1017.8,276.67,16.10,
2018-01-09 08:00:00,3,35.23,35.40,35.10,26.77,,24.20,71.33,12.67,1018.3,266.67,15.00,
2018-01-09 09:00:00,3,34.83,34.90,34.70,26.17,,23.00,70.33,11.13,1018.4,290.00,12.70,
2018-01-09 10:00:00,3,34.17,34.50,33.80,25.40,,20.70,70.00,13.07,1019.0,270.00,16.10,
2018-01-09 11:00:00,1,33.80,33.80,33.80,24.80,,28.80,69.00,16.10,1019.6,270.00,16.10,
2018-01-09 12:00:00,1,33.80,33.80,33.80,24.80,,,69.00,17.30,1020.7,270.00,17.30,
2018-01-09 13:00:00,1,33.80,33.80,33.80,24.80,,,69.00,17.30,1022.0,260.00,17.30,
2018-01-09 14:00:00,1,33.80,33.80,33.80,24.80,,,69.00,17.30,1023.0,270.00,17.30,
2018-01-09 15:00:00,1,33.80,33.80,33.80,24.80,,28.80,69.00,16.10,1023.0,270.00,16.10,
2018-01-09 16:00:00,1,33.80,33.80,33.80,24.80,,24.20,69.00,16.10,1023.4,280.00,16.10,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-09 17:00:00,1,35.60,35.60,35.60,24.80,,23.00,64.00,17.30,1023.0,280.00,17.30,
2018-01-09 18:00:00,1,37.40,37.40,37.40,23.00,,23.00,56.00,17.30,1023.4,300.00,17.30,
2018-01-09 19:00:00,1,35.60,35.60,35.60,23.00,,23.00,60.00,12.70,1023.7,280.00,12.70,
2018-01-09 20:00:00,1,35.60,35.60,35.60,23.00,,,60.00,13.80,1024.7,270.00,13.80,
2018-01-09 21:00:00,1,33.80,33.80,33.80,23.00,,,64.00,6.90,1025.1,250.00,6.90,
2018-01-09 22:00:00,1,32.00,32.00,32.00,21.20,,,,6.90,1025.4,240.00,6.90,
2018-01-09 23:00:00,1,32.00,32.00,32.00,23.00,,,,4.60,1026.1,250.00,4.60,
2018-01-10 00:00:00,1,32.00,32.00,32.00,23.00,,,,4.60,1026.4,250.00,4.60,
2018-01-10 01:00:00,1,28.40,28.40,28.40,21.20,,,74.00,0.00,1026.8,0.00,0.00,
2018-01-10 02:00:00,1,26.60,26.60,26.60,21.20,,,80.00,0.00,1027.1,0.00,0.00,
2018-01-10 03:00:00,3,26.77,27.50,25.50,21.30,,,79.67,1.17,1027.7,70.00,3.50,
2018-01-10 04:00:00,3,25.03,25.50,24.10,20.37,,,82.33,1.53,1028.3,86.67,4.60,
2018-01-10 05:00:00,3,24.67,25.50,24.10,20.67,,,84.33,0.00,1028.2,0.00,0.00,
2018-01-10 06:00:00,3,24.07,24.60,23.70,20.77,,,87.00,0.00,1028.2,0.00,0.00,
